title,technos,url
Data Scientist Confirmé F/H,"Python, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178126783W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Chef de Projet IA / Data - ref TTH F/H,"SQL, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177911690W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Chef de projet informatique - Domaine data engineering F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178265600W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Architecte Azure Data - IA F/H,"SQL, Azure, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178181872W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Ingénieur Data GCP F/H,"Python, SQL, GCP, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178242318W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Ingénieur Data Snowflake & DBT F/H,"SQL, AWS, Azure, GCP, dbt, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178249709W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Forward Deployed Engineer F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178286285W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Responsable Commercial Confirmé F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178254190W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Ingenieur DevOps F/H,"Python, SQL, Spark, Azure, dbt, Snowflake, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178237265W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Business Developer – AI Transformation F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178133247W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
AI Scientist – Modèles Tabulaires F/H,"Python, SQL, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178307309W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Juriste Senior – Paiements / Services Financiers F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178128845W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Software Engineer backend NodeJS F/H,"Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178226322W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Ingénieur Data - IA F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178194259W?motsCles=Data%20Engineer&page=14&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Account Executive Industrie & Énergie F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178059004W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Directeur Adjoint F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177985463W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Expert en Mesures Quantique – spin qubits & quantum dots F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178138104W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Executive Sales Representative F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177950067W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Account Executive (SaaS B2B LegalTech) F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177918721W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Forward Deployed Engineer F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178290561W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Engineering Manager Java - Data F/H,"Docker, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178127397W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Ingénieur Data - Média - F/H,"SQL, Spark, Azure, dbt, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245025W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Ingénieur.e DevOps F/H,"Python, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178243712W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
MLOps Engineer F/H,"Python, AWS, Azure, Docker, Airflow, Scala, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178168163W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Ingénieur Qualité Produits Finis F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178109943W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Lead Test - F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245266W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
AI Engineer F/H,"Python, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178210431W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Senior hardware design engineer CPU SOC AMBA F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178121112W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Commercial – Expert en Vente & Négociation - Martinique F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178137208W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
DataOps Engineer - F/H,"AWS, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245859W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
SITE RELIABILITY ENGINEER - SRE F/H,"Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178237823W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
AI Engineer F/H,"Python, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178192713W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Head of Sales – Fintech / Investissement Alternatif F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178243903W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
VP Tech / Plateformes digitales à fort trafic F/H,"AWS, Azure, GCP, dbt, Snowflake, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177939148W?motsCles=Data%20Engineer&page=15&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Ingénieur IA Générative F/H,"Python, GCP, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178186626W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Responsable des Achats F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177985402W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
Business Development Representative (LegalTech) F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177950132W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Responsable Applicatif F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962613W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Directeur de magasin – Distribution Spécialisée – La Réunion F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178236079W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
SRE / DevOps @MobilityTech - Paris F/H,"Python, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178146366W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Lead SecOps F/H,"AWS, Azure, GCP, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010703W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Engineering Manager F/H,"Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177985419W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Prestation de Release Train Engineer - F/H,"Kafka, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178274453W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Consultant Senior - Data Product Owner F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178231201W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Key Account Manager FinTech F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178010431W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Chef de projet expérimenté sur de la data et du SIG F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178299094W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Consultant.e Ingénieur·e Base de Données (MySQL / SQL Server) F/H,"Python, SQL, AWS",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177885016W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Test Engineer F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178261897W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Responsable de Pôle Data/BI @Groupe international - Martinique F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178273204W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Data Analyst-Pôle Data BdT F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178218733W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Ingénieur DevOps F/H,"Python, Azure, GCP, Docker, Scala, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178207657W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Développeur Data Senior (Spark / Scala) - Grande DSI Assurances - F/H,"Spark, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178125567W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Software Engineer Backend Nodejs F/H,"Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178232342W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Développeur Full Stack .NET / React.JS – Fintech innovante F/H,"SQL, Azure, GCP, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178128567W?motsCles=Data%20Engineer&page=16&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Senior AI Engineer - CDI F/H,"Python, AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178125122W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Product Manager / RevOps F/H,SQL,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178279713W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
MLOps Engineer - F/H,"Python, SQL, AWS, Docker, Airflow",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245385W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Devops SRE F/H,Kubernetes,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178266482W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Data Ingenieur Expert F/H,"Python, SQL, Spark, Azure",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178168284W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Platform Engineer – Observabilité - F/H,"Python, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245803W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Ingénieur Data Science - Analyse causale & systèmes complexes F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178095595W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Platform Engineer Frontend F/H,"AWS, Azure, Snowflake, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178296547W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Ingénieur Réseau Data Center F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178183345W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Senior Backend Engineer F/H,"Python, SQL, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178249730W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
AI engineer F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178227678W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Tech Lead Python Orienté IA F/H,"Python, Docker, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178136420W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Tech Lead Data et IA Cloud F/H,"Python, AWS, Airflow, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178179155W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Senior Software Engineer F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177784792W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
BI Engineer senior - Services Financiers - Lille F/H,"SQL, Spark, AWS, Azure, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178144887W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Ingénieur Data F/H,"Python, SQL",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178178492W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
IA Engineer F/H,"AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178293116W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
Site Reliability Engineer - Sre F/H,Kubernetes,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178186066W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
QA Engineer Senior / Lead QA F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245805W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Tech Lead Python -Orienté IA – Réassureur international F/H,"Python, Docker, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178139014W?motsCles=Data%20Engineer&page=17&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Software Engineer Senior F/H,Scala,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178265190W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=7
Platform Engineer - Observabilité F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178288291W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Développeur senior Golang et Kubernetes F/H,"Python, SQL, Spark, Azure, Docker, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178227141W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=19
Développeur Confirmé &quot;Java OU C#&quot; & React @ Secteur Banque F/H,"SQL, Docker, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178146349W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=18
Data Scientist – IA Générative & RAG F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178253613W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=16
Principal IA Engineer F/H,"AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178300319W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=8
Prompt Engineer PAris - F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245019W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=15
Développeur Python F/H,"Python, SQL, AWS",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178138232W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=1
Développeur Python – DeepTech SaaS F/H,"Python, SQL, Docker, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178226329W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=11
Lead Tech Django @IA & Data F/H,"Python, AWS, Azure, Docker, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178146300W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=5
AI Engineer F/H,"Python, Azure, Docker, Java, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178222235W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=2
Product Owner IA F/H,Azure,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105745W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Product Owner indus data F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178226346W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=13
Database Engineer F/H,"SQL, Snowflake, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178248565W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=12
Consultant SAP BW / BDC/Cloud F/H,"Python, SQL, AWS, GCP, Snowflake",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178264328W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=0
Chef de Projet ERP - La Réunion F/H,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178298788W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=17
Data Analyst Senior F/H,"SQL, dbt",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178192766W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Software Integration Engineer (IBMi / Kafka) - F/H,"SQL, AWS, Kafka",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178245850W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
Team Lead IA F/H,Scala,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178198968W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
IA Engineer F/H,"AWS, Azure, GCP",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178300240W?motsCles=Data%20Engineer&page=18&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
Senior Software Engineer - Editeur de Solutions E-Commerce F/H,Python,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178182080W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=10
Site Reliability Engineer Senior F/H,Kubernetes,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178155467W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=3
DevOps Engineer F/H,"SQL, Docker, Scala, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178280999W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=14
Site Relialibity Engineer F/H,"Docker, Kubernetes",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178155355W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=9
SENIOR SOFTWAY ENGINEER PYTHON REACT - CDI CHEZ L'ÉDITEUR À MONACO F/H,"Python, SQL, Docker, Scala",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178134543W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=4
Développeur Full Stack Senior NestJS / React F/H,"SQL, AWS, GCP, Scala, Java",https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178226341W?motsCles=Data%20Engineer&page=19&typesConvention=143684&typesConvention=143685&typesConvention=143686&typesConvention=143687&typesConvention=143706&selectedIndex=6
